gesture_class,source_file,source_directory,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
A-sign,landmarks_image_0002.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.3926607072353363,0.7523990273475647,-8.016854025072462e-08,0.3982979655265808,0.7705297470092773,-0.004792144987732172,0.4075522720813751,0.7883934378623962,-0.004762083292007446,0.41828250885009766,0.801262617111206,-0.0051217530854046345,0.42866405844688416,0.8096897006034851,-0.00519335875287652,0.4152128994464874,0.7996892929077148,0.004782629199326038,0.4281003475189209,0.8108638525009155,0.0007316796691156924,0.4360199272632599,0.8123165369033813,-0.003923086915165186,0.43988341093063354,0.8113547563552856,-0.006793091539293528,0.41792693734169006,0.7926538586616516,0.00470264395698905,0.4351181387901306,0.8001965880393982,0.002171302679926157,0.4410741329193115,0.7991619110107422,-0.0020272633992135525,0.44301342964172363,0.7962502241134644,-0.004962541162967682,0.41825708746910095,0.7838374376296997,0.003230718430131674,0.4347033202648163,0.7880069017410278,-0.0006487170467153192,0.43804532289505005,0.785801351070404,-0.0027294245082885027,0.4379172921180725,0.7830502986907959,-0.003743415232747793,0.4168965220451355,0.7737958431243896,0.0011398287024348974,0.4309574067592621,0.7758319973945618,-0.0018113716505467892,0.43336454033851624,0.7741721868515015,-0.0017275369027629495,0.43277591466903687,0.7720242738723755,-0.0010341182351112366
A-sign,landmarks_image_0006.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.6677998304367065,0.3610668182373047,-4.684562782131252e-07,0.6220042109489441,0.35283559560775757,-0.0018537966534495354,0.5841716527938843,0.3277205526828766,-0.0026736969593912363,0.5633440613746643,0.3035129904747009,-0.006711698602885008,0.5461333394050598,0.28225967288017273,-0.009894403629004955,0.585354745388031,0.29375773668289185,0.014091221615672112,0.5734320878982544,0.29180875420570374,-0.0019451435655355453,0.5895485281944275,0.3134087920188904,-0.014632461592555046,0.6038900017738342,0.3317781984806061,-0.019694460555911064,0.6055957674980164,0.2855493724346161,0.00944520253688097,0.5920606255531311,0.2881634533405304,-0.00435309624299407,0.6099197268486023,0.312177836894989,-0.011015948839485645,0.6231781244277954,0.33106717467308044,-0.011557623744010925,0.6278432011604309,0.28045183420181274,0.001928906887769699,0.6128807067871094,0.28547048568725586,-0.010371241718530655,0.6279086470603943,0.30837103724479675,-0.007552475668489933,0.6407653093338013,0.32613590359687805,-0.0015109950909391046,0.6529356241226196,0.27759966254234314,-0.00619406858459115,0.6368855237960815,0.28034693002700806,-0.012003260664641857,0.6441515684127808,0.2993604242801666,-0.006436548195779324,0.6521506309509277,0.31325921416282654,0.0007251424831338227
A-sign,landmarks_image_0007.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.3375985324382782,0.7632195353507996,-1.9190834166238346e-07,0.34890875220298767,0.7823015451431274,0.001022213138639927,0.36389151215553284,0.8019930124282837,-0.0005718633183278143,0.3773694634437561,0.812472939491272,-0.0034388727508485317,0.387797474861145,0.8166328072547913,-0.0062936474569141865,0.34919795393943787,0.8169785737991333,-0.003467100439593196,0.37155067920684814,0.8346171379089355,-0.012148710899055004,0.38820651173591614,0.8338340520858765,-0.017200838774442673,0.39568793773651123,0.8280394077301025,-0.019163236021995544,0.3465127646923065,0.8114924430847168,-0.007562614511698484,0.3720933198928833,0.8202282190322876,-0.013517143204808235,0.38261520862579346,0.8127671480178833,-0.014918551780283451,0.38353458046913147,0.8057404160499573,-0.01521592028439045,0.34669700264930725,0.8022608160972595,-0.011984233744442463,0.37291595339775085,0.8031901717185974,-0.017393402755260468,0.3783024251461029,0.7944953441619873,-0.015903037041425705,0.37524378299713135,0.7887751460075378,-0.014198624528944492,0.3491159975528717,0.7910585403442383,-0.016319304704666138,0.3703148663043976,0.790195643901825,-0.019341658800840378,0.3731566071510315,0.7835654020309448,-0.01648913137614727,0.3691663444042206,0.7794145345687866,-0.013623306527733803
A-sign,landmarks_image_0008.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.6246219277381897,0.2873704731464386,-3.7222676496639906e-07,0.584762454032898,0.2828594446182251,-0.0007604872807860374,0.547366201877594,0.2641291618347168,0.0006299244705587626,0.5257520079612732,0.24302051961421967,-0.0016930029960349202,0.5086560249328613,0.2247975617647171,-0.0035349433310329914,0.550344705581665,0.2419346570968628,0.020222092047333717,0.5352941751480103,0.23281195759773254,0.007020910270512104,0.5412569642066956,0.2452191263437271,-0.004435349255800247,0.5495137572288513,0.2576058804988861,-0.009778675623238087,0.5653939843177795,0.2332438975572586,0.015586629509925842,0.5455655455589294,0.22687223553657532,-0.00030123372562229633,0.5601427555084229,0.24696633219718933,-0.008554618805646896,0.5755151510238647,0.26303455233573914,-0.009110482409596443,0.583877682685852,0.22569039463996887,0.00805522408336401,0.5616008639335632,0.2217799425125122,-0.008927173912525177,0.5770531296730042,0.24201098084449768,-0.00912132952362299,0.5938374400138855,0.25846508145332336,-0.003177548060193658,0.6058136820793152,0.21941044926643372,0.00029995926888659596,0.5832965970039368,0.21947124600410461,-0.011424656957387924,0.5911659002304077,0.23491764068603516,-0.00950457900762558,0.6038068532943726,0.2466614842414856,-0.0037395660765469074
A-sign,landmarks_image_0009.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.6919854879379272,0.27850013971328735,-4.81240306271502e-07,0.6480937004089355,0.2706887423992157,-0.000884835550095886,0.6140650510787964,0.25089043378829956,-0.0004002730129286647,0.5948225259780884,0.2315175086259842,-0.0032988563179969788,0.5764765739440918,0.2143712043762207,-0.0052873617969453335,0.6196747422218323,0.22497932612895966,0.0180815476924181,0.6045242547988892,0.2237376868724823,0.0026281168684363365,0.6179143786430359,0.24119722843170166,-0.010545908473432064,0.6328114867210388,0.25537392497062683,-0.01631718873977661,0.6371248960494995,0.2186852991580963,0.013375741429626942,0.6190239787101746,0.22021813690662384,-0.001668990240432322,0.6334492564201355,0.23948079347610474,-0.010078320279717445,0.6479988098144531,0.254242479801178,-0.011409939266741276,0.6562707424163818,0.21422676742076874,0.005818306468427181,0.6356613039970398,0.21948207914829254,-0.008457879535853863,0.6498932242393494,0.2378472238779068,-0.007502556312829256,0.6651924252510071,0.2515298128128052,-0.0018763183616101742,0.6781068444252014,0.21185967326164246,-0.002303176326677203,0.6548216938972473,0.21675261855125427,-0.01096354704350233,0.6621770858764648,0.23165163397789001,-0.007117010653018951,0.673482358455658,0.24237185716629028,-0.00035390874836593866
A-sign,landmarks_image_0010.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.7651322484016418,0.30181053280830383,-6.068469247111352e-07,0.7173579335212708,0.2929214537143707,-0.0016011155676096678,0.6764236688613892,0.2705352306365967,-0.0010894389124587178,0.6548802256584167,0.248506560921669,-0.004636325407773256,0.6343376040458679,0.22971543669700623,-0.007237750571221113,0.6888887882232666,0.244297593832016,0.019504955038428307,0.6715536713600159,0.23879003524780273,0.0018766882130876184,0.6842925548553467,0.25814002752304077,-0.012356755323708057,0.6982871890068054,0.27455541491508484,-0.018429318442940712,0.7114843130111694,0.2379722148180008,0.013883872888982296,0.6887202262878418,0.23569777607917786,-0.004332022741436958,0.7058098316192627,0.25802144408226013,-0.013412492349743843,0.722207248210907,0.2751428782939911,-0.014251901768147945,0.7348319292068481,0.2335541844367981,0.004956685937941074,0.7097022533416748,0.2342364490032196,-0.01390561368316412,0.7254396080970764,0.2554713189601898,-0.012780627235770226,0.7421703934669495,0.27235960960388184,-0.005562121979892254,0.7608458995819092,0.23126955330371857,-0.00436333566904068,0.7340590953826904,0.23028232157230377,-0.017283709719777107,0.7413817644119263,0.24733617901802063,-0.013261314481496811,0.7538547515869141,0.26165610551834106,-0.005296240095049143
A-sign,landmarks_image_0011.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.7859457731246948,0.27848079800605774,-3.4953296790263266e-07,0.742027223110199,0.2739826440811157,-0.0039844512939453125,0.6994138360023499,0.25361138582229614,-0.0025554439052939415,0.6795383095741272,0.23239879310131073,-0.003969973418861628,0.6635966300964355,0.21554486453533173,-0.005625271238386631,0.7060673236846924,0.22828608751296997,0.01271914504468441,0.6860401630401611,0.21235071122646332,0.0038016170728951693,0.6763684153556824,0.20489010214805603,-0.002679780125617981,0.6705425381660461,0.19997644424438477,-0.006839822977781296,0.7309005856513977,0.22064147889614105,0.008505606092512608,0.7140592932701111,0.21995925903320312,-0.011492233723402023,0.7278167605400085,0.23982156813144684,-0.0182785764336586,0.742084801197052,0.2552002966403961,-0.01646491512656212,0.7573111653327942,0.21604223549365997,0.0021561349276453257,0.7394352555274963,0.21918612718582153,-0.017597658559679985,0.7508190870285034,0.23785382509231567,-0.015270722098648548,0.7640722990036011,0.2528512477874756,-0.007200042717158794,0.7848954796791077,0.21394217014312744,-0.004852305166423321,0.7644326090812683,0.215194433927536,-0.019043490290641785,0.769260823726654,0.2309546321630478,-0.0159141942858696,0.7799142003059387,0.24357792735099792,-0.008645002730190754
A-sign,landmarks_image_0012.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.8478408455848694,0.2652567923069,-5.388353656599065e-07,0.7991641163825989,0.26151034235954285,-0.0022741123102605343,0.7544627785682678,0.24064476788043976,-0.002766178920865059,0.7311448454856873,0.2186577469110489,-0.006576365325599909,0.7211479544639587,0.1979648619890213,-0.010807047598063946,0.7637426853179932,0.20557375252246857,0.014544173143804073,0.7379530072212219,0.19823554158210754,0.0038905167020857334,0.7282319664955139,0.19793663918972015,-0.0045554144307971,0.7253609299659729,0.19824612140655518,-0.00971870869398117,0.7880476117134094,0.19597947597503662,0.00852979626506567,0.7627101540565491,0.20492053031921387,-0.012808888219296932,0.7777472138404846,0.22753126919269562,-0.02139797806739807,0.7943167686462402,0.24412524700164795,-0.020473238080739975,0.8132901191711426,0.19094178080558777,0.0004830481484532356,0.7866724729537964,0.20528705418109894,-0.020780686289072037,0.801545262336731,0.22702458500862122,-0.01931949332356453,0.8185180425643921,0.24313396215438843,-0.010999226942658424,0.8398656845092773,0.18967297673225403,-0.007934702560305595,0.8124830722808838,0.20183131098747253,-0.021478617563843727,0.8198833465576172,0.21819177269935608,-0.018095044419169426,0.8323004841804504,0.22960421442985535,-0.01026965957134962
A-sign,landmarks_image_0013.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.8247983455657959,0.28658509254455566,-6.710714615110192e-07,0.7740687131881714,0.28357088565826416,-0.007499377708882093,0.7285584807395935,0.26026225090026855,-0.009780148975551128,0.7055123448371887,0.2352246791124344,-0.0134545573964715,0.6883553266525269,0.21329918503761292,-0.015261853113770485,0.7328674793243408,0.21771672368049622,0.007358686998486519,0.7236077189445496,0.2186044603586197,-0.00951461773365736,0.7417033910751343,0.2417401671409607,-0.02370079606771469,0.7591121792793274,0.26081976294517517,-0.030031831935048103,0.7555026412010193,0.20613814890384674,0.0052479105070233345,0.7497215270996094,0.21535886824131012,-0.009312559850513935,0.7666584849357605,0.24113401770591736,-0.016867535188794136,0.7810521721839905,0.26136890053749084,-0.018237633630633354,0.7803590297698975,0.20069755613803864,0.00034038329613395035,0.7742169499397278,0.2121221125125885,-0.014930391684174538,0.7861322164535522,0.23595860600471497,-0.013807159848511219,0.7976890206336975,0.25515565276145935,-0.008500993251800537,0.806097686290741,0.19906412065029144,-0.005740647669881582,0.7987577319145203,0.20701511204242706,-0.016188617795705795,0.8045872449874878,0.2280971109867096,-0.01247033104300499,0.8120612502098083,0.24430467188358307,-0.005572409834712744
A-sign,landmarks_image_0014.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_xyz_coords\A-sign,0.833460807800293,0.3723750412464142,-7.484423463210987e-07,0.7823432087898254,0.36209115386009216,-0.005650384817272425,0.7375553250312805,0.3349749445915222,-0.008003896102309227,0.713966965675354,0.3082798719406128,-0.012976094149053097,0.6976760625839233,0.2831045985221863,-0.016154373064637184,0.7502865195274353,0.2843649387359619,0.012463775463402271,0.7291179895401001,0.29182469844818115,-0.006393965799361467,0.7473815679550171,0.3191126585006714,-0.022912800312042236,0.7665292620658875,0.33902260661125183,-0.030728470534086227,0.7731853127479553,0.27432265877723694,0.008830361999571323,0.7519015669822693,0.29003873467445374,-0.008802967146039009,0.771613359451294,0.31817519664764404,-0.017977945506572723,0.7888332605361938,0.3390562832355499,-0.01982375979423523,0.7963504195213318,0.27026113867759705,0.0020331626292318106,0.7751783132553101,0.2892635762691498,-0.014045488089323044,0.7919108271598816,0.31380772590637207,-0.012609068304300308,0.8070268630981445,0.33354026079177856,-0.0066402750089764595,0.8201780319213867,0.27049151062965393,-0.006081936415284872,0.7988157272338867,0.28423309326171875,-0.015786217525601387,0.8070095181465149,0.3040682077407837,-0.011877886019647121,0.8172569274902344,0.3197866380214691,-0.004516205284744501
